station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time
uttar_pradesh__agra__shahjahan_garden_agra_uppcb,"Shahjahan Garden, Agra - UPPCB",Agra,Uttar Pradesh,27.169338,78.03582,2026-07-16 05:00:00,70.0,58.0,31.0,90.0,21.0,5.0,1.0,323.85,Very Poor,CO,True,Valid AQI,34.9,51,0.0,11.4,6,56.32,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,56.42,0.8285714285714286,1.206896551724138,1.4761904761904763,0.16129032258064516,47.79,51.35,34.84,36.53,44.73,Industrial combustion,51.35,47.79,3.56,37.01,Low confidence,SO2 and combustion-related pollutant influence,Not strongly aligned,"High priority: Prioritize industrial emission inspection, stack monitoring, fuel-quality checks, and enforcement near industrial clusters.",2026-07-16 10:55:13
uttar_pradesh__agra__shastripuram_agra_uppcb,"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,27.19862,77.92066,2026-07-16 05:00:00,45.0,,26.0,11.0,14.0,34.0,3.0,256.96,Poor,CO,True,Valid AQI,34.4,54,0.0,11.5,3,56.94,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,50.45,,,1.8571428571428572,1.3076923076923077,45.16,18.76,0.0,0.0,47.7,Photochemical smog,47.7,45.16,2.54,34.15,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
uttar_pradesh__baghpat__sardar_patel_inter_college_baghpat_uppcb,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,28.964949,77.278761,2026-07-16 05:00:00,51.0,108.0,20.0,6.0,14.0,17.0,2.0,256.96,Poor,CO,True,Valid AQI,33.7,60,0.0,9.7,6,62.7,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,32.12,2.1176470588235294,0.4722222222222222,1.4285714285714286,0.85,7.61,7.62,26.45,29.8,35.31,Photochemical smog,35.31,29.8,5.51,26.37,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
uttar_pradesh__bareilly__civil_lines_bareilly_uppcb,"Civil Lines, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.359581,79.414455,2026-07-16 05:00:00,43.0,41.0,8.0,76.0,33.0,44.0,4.0,394.14,Very Poor,CO,True,Valid AQI,33.8,66,0.0,2.9,15,78.12,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,51.32,0.9534883720930233,1.048780487804878,0.24242424242424243,5.5,8.25,35.57,14.58,42.23,37.28,Biomass / fine-particle combustion,42.23,37.28,4.95,31.05,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
uttar_pradesh__bareilly__rajendra_nagar_bareilly_uppcb,"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.38910936,79.42963708,2026-07-16 05:00:00,20.0,48.0,9.0,9.0,8.0,,1.0,174.94,Moderate,CO,True,Valid AQI,33.4,69,0.0,2.3,17,80.51,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.91,2.4,0.4166666666666667,1.125,,3.65,6.04,16.99,31.08,0.0,Biomass / fine-particle combustion,31.08,16.99,14.09,25.98,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Medium priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
uttar_pradesh__bulandshahr__yamunapuram_bulandshahr_uppcb,"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,Uttar Pradesh,28.406963,77.849831,2026-07-16 05:00:00,53.0,141.0,16.0,,32.0,15.0,6.0,388.28,Very Poor,CO,True,Valid AQI,34.0,56,0.0,11.3,3,58.04,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.4,2.660377358490566,0.375886524822695,0.5,0.9375,10.09,0.0,31.46,31.28,35.05,Photochemical smog,35.05,31.46,3.59,25.61,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
uttar_pradesh__firozabad__nagla_bhau_firozabad_uppcb,"Nagla Bhau, Firozabad - UPPCB",Firozabad,Uttar Pradesh,27.168897,78.37696,2026-07-16 05:00:00,51.0,73.0,17.0,36.0,21.0,9.0,2.0,323.85,Very Poor,CO,True,Valid AQI,34.8,51,0.0,11.5,11,56.64,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,35.82,1.4313725490196079,0.6986301369863014,0.8095238095238095,0.5294117647058824,8.21,19.79,22.57,30.88,34.95,Photochemical smog,34.95,30.88,4.07,25.69,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
uttar_pradesh__firozabad__vibhab_nagar_firozabad_uppcb,"Vibhab Nagar, Firozabad - UPPCB",Firozabad,Uttar Pradesh,27.1594,78.3953,2026-07-16 05:00:00,25.0,36.0,15.0,7.0,37.0,1.0,7.0,419.06,Severe,CO,True,Valid AQI,34.8,51,0.0,11.5,11,56.64,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,44.68,1.44,0.6944444444444444,0.40540540540540543,0.06666666666666667,10.8,10.51,18.58,31.2,33.57,Photochemical smog,33.57,31.2,2.37,24.21,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
uttar_pradesh__ghaziabad__govindpuram_ghaziabad_uppcb,"Govindpuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.694528,77.494705,2026-07-16 05:00:00,52.0,91.0,17.0,5.0,42.0,7.0,4.0,450.19,Severe,CO,True,Valid AQI,34.4,53,0.0,9.6,4,60.11,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,69.77,1.75,0.5714285714285714,0.40476190476190477,0.4117647058823529,48.31,18.98,38.82,35.44,42.69,Vehicular traffic,48.31,42.69,5.62,35.5,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
uttar_pradesh__ghaziabad__indirapuram_ghaziabad_uppcb,"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.646233,77.358075,2026-07-16 05:00:00,73.0,173.0,38.0,17.0,46.0,17.0,10.0,475.09,Severe,CO,True,Valid AQI,36.4,40,0.0,9.6,5,55.43,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,70.13,2.3698630136986303,0.42196531791907516,0.8260869565217391,0.4473684210526316,54.42,27.79,48.5,36.19,49.27,Vehicular traffic,54.42,49.27,5.15,39.64,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
uttar_pradesh__ghaziabad__loni_ghaziabad_uppcb,"Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.757294,77.278792,2026-07-16 05:00:00,76.0,207.0,37.0,21.0,43.0,18.0,5.0,456.42,Severe,CO,True,Valid AQI,36.0,42,0.0,10.3,6,55.0,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,68.21,2.723684210526316,0.3671497584541063,0.8604651162790697,0.4864864864864865,53.58,28.74,52.96,35.26,48.73,Vehicular traffic,53.58,52.96,0.62,37.69,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
uttar_pradesh__ghaziabad__sanjay_nagar_ghaziabad_uppcb,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.685382,77.453839,2026-07-16 05:00:00,79.0,185.0,47.0,15.0,34.0,10.0,15.0,400.0,Very Poor,CO,True,Valid AQI,34.4,53,0.0,9.6,4,60.11,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,65.09,2.3417721518987342,0.42702702702702705,1.3823529411764706,0.2127659574468085,54.38,26.79,49.76,35.7,46.93,Vehicular traffic,54.38,49.76,4.62,39.45,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
uttar_pradesh__ghaziabad__vasundhara_ghaziabad_uppcb,"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.6603346,77.3572563,2026-07-16 05:00:00,95.0,175.0,32.0,12.0,68.0,18.0,5.0,500.0,Severe,CO,True,Valid AQI,36.4,40,0.0,9.6,5,55.43,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,72.45,1.8421052631578947,0.5428571428571428,0.47058823529411764,0.5625,57.17,28.03,48.02,43.67,48.65,Vehicular traffic,57.17,48.65,8.52,42.58,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
uttar_pradesh__gorakhpur__madan_mohan_malaviya_university_of_technology_gorakhpur_uppcb,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,26.730136,83.433859,2026-07-16 05:00:00,,75.0,11.0,42.0,5.0,36.0,1.0,137.34,Moderate,CO,True,Valid AQI,29.0,87,0.0,6.9,100,87.1,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.16,,,2.2,3.272727272727273,3.57,18.78,0.0,0.0,26.17,Photochemical smog,26.17,18.78,7.39,20.54,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Medium priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
uttar_pradesh__greater_noida__knowledge_park_iii_greater_noida_uppcb,"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.47272,77.482,2026-07-16 05:00:00,72.0,196.0,25.0,8.0,37.0,14.0,8.0,419.06,Severe,CO,True,Valid AQI,34.8,50,0.0,11.5,5,55.67,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,44.28,2.7222222222222223,0.3673469387755102,0.6756756756756757,0.56,13.35,12.59,37.57,33.57,36.98,Construction / road dust,37.57,36.98,0.59,26.48,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"High priority: Prioritize road dust suppression, construction-site covering, mechanical sweeping, and enforcement of dust-control rules.",2026-07-16 10:55:13
uttar_pradesh__greater_noida__knowledge_park_v_greater_noida_uppcb,"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.557054,77.453663,2026-07-16 05:00:00,83.0,228.0,39.0,10.0,15.0,8.0,9.0,271.3,Poor,CO,True,Valid AQI,34.9,49,0.0,10.4,7,57.49,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,31.28,2.746987951807229,0.36403508771929827,2.6,0.20512820512820512,12.63,12.54,40.56,31.14,37.94,Construction / road dust,40.56,37.94,2.62,29.18,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood,Partially aligned,"High priority: Prioritize road dust suppression, construction-site covering, mechanical sweeping, and enforcement of dust-control rules.",2026-07-16 10:55:13
