station_id,station_name,city,state,lat,lon,timestamp,snapshot_fetch_time,PM2.5,PM10,NO2,SO2,CO,O3,NH3,aqi,aqi_category,dominant_pollutant,aqi_is_valid,aqi_quality_flag,reported_aqi,reported_aqi_category,reported_dominant_pollutant,weather_time,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,surface_pressure,cloud_cover,weather_trapping_score,weather_trapping_category,weather_data_available,geo_region_proxy,landuse_type_proxy,landuse_data_source,urban_pressure_score,urban_pressure_category,road_density_proxy,road_density_category,road_density_data_source,geospatial_data_level,environmental_risk_score,environmental_risk_category,notebook_02_processed_time
maharashtra__mumbai__bandra_kurla_complex_mumbai_mpcb,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,Maharashtra,19.065931,72.862131,2026-07-16 05:00:00,2026-07-16 05:38:19,47.0,61.0,12.0,5.0,28.0,10.0,3.0,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:45,28.2,76,0.0,0.0,11.3,216,1008.9,40,69.09,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,65.57,High,2026-07-16 10:51:20
maharashtra__mumbai__borivali_east_mumbai_iitm,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,19.23241,72.86895,2026-07-16 05:00:00,2026-07-16 05:38:19,33.0,58.0,21.0,,1.0,17.0,3.0,58.0,Satisfactory,PM10,True,Valid AQI,58.0,Satisfactory,PM10,2026-07-16T10:45,28.9,74,0.0,0.0,10.7,225,1005.9,29,68.34,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,36.69,Moderate,2026-07-16 10:51:20
maharashtra__mumbai__byculla_mumbai_bmc,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,18.9767,72.838,2026-07-16 05:00:00,2026-07-16 05:38:19,22.0,37.0,13.0,7.0,19.0,7.0,2.0,312.13,Very Poor,CO,True,Valid AQI,312.13,Very Poor,CO,2026-07-16T10:45,28.1,76,0.0,0.0,13.4,213,1007.7,41,65.39,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,59.12,High,2026-07-16 10:51:20
maharashtra__mumbai__chakala_andheri_east_mumbai_iitm,"Chakala-Andheri East, Mumbai - IITM",Mumbai,Maharashtra,19.11074,72.86084,2026-07-16 05:00:00,2026-07-16 05:38:19,22.0,46.0,13.0,4.0,10.0,10.0,6.0,200.0,Moderate,CO,True,Valid AQI,200.0,Moderate,CO,2026-07-16T10:45,28.2,76,0.0,0.0,11.3,216,1007.2,40,69.09,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,50.22,High,2026-07-16 10:51:20
maharashtra__mumbai__chembur_mumbai_mpcb,"Chembur, Mumbai - MPCB",Mumbai,Maharashtra,19.0364585,72.8954371,2026-07-16 05:00:00,2026-07-16 05:38:19,19.0,48.0,9.0,1.0,19.0,5.0,4.0,312.13,Very Poor,CO,True,Valid AQI,312.13,Very Poor,CO,2026-07-16T10:45,28.1,76,0.0,0.0,13.4,213,1007.9,41,65.39,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,59.12,High,2026-07-16 10:51:20
maharashtra__mumbai__deonar_mumbai_iitm,"Deonar, Mumbai - IITM",Mumbai,Maharashtra,19.04946,72.923,2026-07-16 05:00:00,2026-07-16 05:38:19,19.0,90.0,5.0,2.0,38.0,9.0,6.0,425.28,Severe,CO,True,Valid AQI,425.28,Severe,CO,2026-07-16T10:45,28.9,75,0.0,0.0,11.9,219,1008.0,30,66.64,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,70.17,High,2026-07-16 10:51:20
maharashtra__mumbai__ghatkopar_mumbai_bmc,"Ghatkopar, Mumbai - BMC",Mumbai,Maharashtra,19.083694,72.920967,2026-07-16 05:00:00,2026-07-16 05:38:19,27.0,74.0,11.0,1.0,23.0,30.0,6.0,335.56,Very Poor,CO,True,Valid AQI,335.56,Very Poor,CO,2026-07-16T10:45,28.9,75,0.0,0.0,11.9,219,1008.7,30,66.64,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,61.82,High,2026-07-16 10:51:20
maharashtra__mumbai__kandivali_west_mumbai_bmc,"Kandivali West, Mumbai - BMC",Mumbai,Maharashtra,19.215859,72.831718,2026-07-16 05:00:00,2026-07-16 05:38:19,25.0,24.0,17.0,1.0,12.0,6.0,2.0,228.26,Poor,CO,True,Valid AQI,228.26,Poor,CO,2026-07-16T10:45,28.3,76,0.0,0.0,12.2,218,1008.6,29,66.36,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,51.71,High,2026-07-16 10:51:20
maharashtra__mumbai__kherwadi_bandra_east_mumbai_mpcb,"Kherwadi_Bandra East, Mumbai - MPCB",Mumbai,Maharashtra,19.0632143,72.8456324,2026-07-16 05:00:00,2026-07-16 05:38:19,26.0,45.0,9.0,5.0,19.0,15.0,4.0,312.13,Very Poor,CO,True,Valid AQI,312.13,Very Poor,CO,2026-07-16T10:45,28.2,76,0.0,0.0,11.3,216,1008.5,40,69.09,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,60.66,High,2026-07-16 10:51:20
maharashtra__mumbai__khindipada_bhandup_west_mumbai_iitm,"Khindipada-Bhandup West, Mumbai - IITM",Mumbai,Maharashtra,19.1653323,72.922099,2026-07-16 05:00:00,2026-07-16 05:38:19,23.0,47.0,19.0,4.0,31.0,8.0,1.0,382.43,Very Poor,CO,True,Valid AQI,382.43,Very Poor,CO,2026-07-16T10:45,29.0,75,0.0,0.0,10.6,222,1002.0,31,69.09,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,67.2,High,2026-07-16 10:51:20
maharashtra__mumbai__kurla_mumbai_mpcb,"Kurla, Mumbai - MPCB",Mumbai,Maharashtra,19.0863,72.8888,2026-07-16 05:00:00,2026-07-16 05:38:19,65.0,75.0,7.0,29.0,25.0,28.0,2.0,347.28,Very Poor,CO,True,Valid AQI,347.28,Very Poor,CO,2026-07-16T10:45,28.2,76,0.0,0.0,11.3,216,1007.5,40,69.09,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,63.93,High,2026-07-16 10:51:20
maharashtra__mumbai__malad_west_mumbai_iitm,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,19.19709,72.82204,2026-07-16 05:00:00,2026-07-16 05:38:19,18.0,58.0,,5.0,35.0,10.0,,406.6,Severe,CO,True,Valid AQI,406.6,Severe,CO,2026-07-16T10:45,28.3,76,0.0,0.0,12.2,218,1008.5,29,66.36,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,68.32,High,2026-07-16 10:51:20
maharashtra__mumbai__mazgaon_mumbai_iitm,"Mazgaon, Mumbai - IITM",Mumbai,Maharashtra,18.96702,72.84214,2026-07-16 05:00:00,2026-07-16 05:38:19,33.0,59.0,22.0,12.0,43.0,20.0,2.0,456.42,Severe,CO,True,Valid AQI,456.42,Severe,CO,2026-07-16T10:45,28.0,76,0.0,0.0,13.4,213,1006.5,41,65.39,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,72.55,High,2026-07-16 10:51:20
maharashtra__mumbai__navy_nagar_colaba_mumbai_iitm,"Navy Nagar-Colaba, Mumbai - IITM",Mumbai,Maharashtra,18.897756,72.81332,2026-07-16 05:00:00,2026-07-16 05:38:19,34.0,63.0,66.0,10.0,34.0,26.0,6.0,400.0,Very Poor,CO,True,Valid AQI,400.0,Very Poor,CO,2026-07-16T10:45,27.8,78,0.0,0.0,17.4,206,1007.5,12,55.99,Moderate trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,63.37,High,2026-07-16 10:51:20
maharashtra__mumbai__powai_mumbai_mpcb,"Powai, Mumbai - MPCB",Mumbai,Maharashtra,19.1375,72.915056,2026-07-16 05:00:00,2026-07-16 05:38:19,,18.0,7.0,16.0,,,,20.0,Good,SO2,True,Valid AQI,20.0,Good,SO2,2026-07-16T10:45,29.0,75,0.0,0.0,10.6,222,1003.2,31,69.09,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,33.46,Moderate,2026-07-16 10:51:20
maharashtra__mumbai__sewri_mumbai_bmc,"Sewri, Mumbai - BMC",Mumbai,Maharashtra,19.000084,72.85673,2026-07-16 05:00:00,2026-07-16 05:38:19,,,,,16.0,14.0,,285.65,Poor,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:45,28.1,76,0.0,0.0,13.4,213,1008.8,41,65.39,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
maharashtra__mumbai__shivaji_nagar_mumbai_bmc,"Shivaji Nagar, Mumbai - BMC",Mumbai,Maharashtra,19.060498,72.923356,2026-07-16 05:00:00,2026-07-16 05:38:19,30.0,59.0,12.0,6.0,28.0,8.0,4.0,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:45,28.9,75,0.0,0.0,11.9,219,1008.5,30,66.64,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,64.55,High,2026-07-16 10:51:20
maharashtra__mumbai__siddharth_nagar_worli_mumbai_iitm,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,Maharashtra,19.000083,72.813993,2026-07-16 05:00:00,2026-07-16 05:38:19,30.0,62.0,15.0,,11.0,23.0,1.0,213.91,Poor,CO,True,Valid AQI,213.91,Poor,CO,2026-07-16T10:45,28.0,76,0.0,0.0,13.4,213,1007.2,41,65.39,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,49.97,Moderate,2026-07-16 10:51:20
maharashtra__mumbai__sion_mumbai_mpcb,"Sion, Mumbai - MPCB",Mumbai,Maharashtra,19.047,72.8746,2026-07-16 05:00:00,2026-07-16 05:38:19,15.0,20.0,42.0,,18.0,,6.0,306.27,Very Poor,CO,True,Valid AQI,306.27,Very Poor,CO,2026-07-16T10:45,28.1,76,0.0,0.0,13.4,213,1009.0,41,65.39,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,58.57,High,2026-07-16 10:51:20
maharashtra__mumbai__worli_mumbai_mpcb,"Worli, Mumbai - MPCB",Mumbai,Maharashtra,18.9936162,72.8128113,2026-07-16 05:00:00,2026-07-16 05:38:19,42.0,65.0,6.0,4.0,37.0,7.0,6.0,419.06,Severe,CO,True,Valid AQI,419.06,Severe,CO,2026-07-16T10:45,28.1,76,0.0,0.0,13.4,213,1008.9,41,65.39,High trapping,True,West India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,69.07,High,2026-07-16 10:51:20
maharashtra__nagpur__ambazari_nagpur_mpcb,"Ambazari, Nagpur - MPCB",Nagpur,Maharashtra,21.121801,79.04952,2026-07-16 05:00:00,2026-07-16 05:38:19,40.0,63.0,10.0,7.0,15.0,10.0,4.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,31.7,59,0.0,0.0,15.1,305,970.9,98,61.76,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,53.8,High,2026-07-16 10:51:20
maharashtra__nagpur__mahal_nagpur_mpcb,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,21.14472,79.107595,2026-07-16 05:00:00,2026-07-16 05:38:19,48.0,72.0,17.0,19.0,21.0,14.0,4.0,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:45,32.3,54,0.0,0.0,14.2,305,972.6,100,61.75,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,58.69,High,2026-07-16 10:51:20
maharashtra__nagpur__opp_gpo_civil_lines_nagpur_mpcb,"Opp GPO Civil Lines, Nagpur - MPCB",Nagpur,Maharashtra,21.152875,79.0517531,2026-07-16 05:00:00,2026-07-16 05:38:19,41.0,79.0,16.0,5.0,28.0,9.0,5.0,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:45,31.7,59,0.0,0.0,15.1,305,971.8,98,61.76,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,62.51,High,2026-07-16 10:51:20
maharashtra__nagpur__ram_nagar_nagpur_mpcb,"Ram Nagar, Nagpur - MPCB",Nagpur,Maharashtra,21.143383,79.048912,2026-07-16 05:00:00,2026-07-16 05:38:19,44.0,59.0,10.0,9.0,13.0,9.0,4.0,242.61,Poor,CO,True,Valid AQI,242.61,Poor,CO,2026-07-16T10:45,31.7,59,0.0,0.0,15.1,305,969.3,98,61.76,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,51.13,High,2026-07-16 10:51:20
maharashtra__nanded__sneh_nagar_nanded_mpcb,"Sneh Nagar, Nanded - MPCB",Nanded,Maharashtra,19.173852,77.296291,2026-07-16 05:00:00,2026-07-16 05:38:19,26.0,55.0,23.0,6.0,21.0,44.0,4.0,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:45,31.0,56,0.0,0.0,16.0,295,967.4,83,57.53,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,36.19,Moderate,2026-07-16 10:51:20
maharashtra__nashik__gangapur_road_nashik_mpcb,"Gangapur Road, Nashik - MPCB",Nashik,Maharashtra,20.0073285,73.7762427,2026-07-16 05:00:00,2026-07-16 05:38:19,37.0,36.0,5.0,5.0,22.0,21.0,3.0,329.7,Very Poor,CO,True,Valid AQI,329.7,Very Poor,CO,2026-07-16T10:45,26.5,74,0.0,0.0,15.4,238,945.8,26,59.53,Moderate trapping,True,Central India,Traffic / commercial proxy,Proxy from station/city naming,65,High urban pressure,100,Very high road density proxy,Proxy from city/station naming,Proxy geospatial features,65.75,High,2026-07-16 10:51:20
maharashtra__nashik__hirawadi_nashik_mpcb,"Hirawadi, Nashik - MPCB",Nashik,Maharashtra,20.021503,73.813844,2026-07-16 05:00:00,2026-07-16 05:38:19,33.0,45.0,5.0,10.0,33.0,20.0,4.0,394.14,Very Poor,CO,True,Valid AQI,394.14,Very Poor,CO,2026-07-16T10:45,26.5,74,0.0,0.0,15.4,238,944.8,26,59.53,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,64.31,High,2026-07-16 10:51:20
maharashtra__nashik__midc_ambad_nashik_mpcb,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,19.95022,73.73148,2026-07-16 05:00:00,2026-07-16 05:38:19,41.0,63.0,5.0,2.0,15.0,19.0,3.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,26.0,77,0.0,0.0,16.5,238,937.1,53,61.35,High trapping,True,Central India,Industrial / mixed urban proxy,Proxy from station/city naming,70,High urban pressure,65,High road density proxy,Proxy from city/station naming,Proxy geospatial features,58.52,High,2026-07-16 10:51:20
maharashtra__nashik__pandav_nagari_nashik_mpcb,"Pandav Nagari, Nashik - MPCB",Nashik,Maharashtra,19.9591346,73.7788008,2026-07-16 05:00:00,2026-07-16 05:38:19,25.0,53.0,4.0,2.0,10.0,17.0,1.0,200.0,Moderate,CO,True,Valid AQI,200.0,Moderate,CO,2026-07-16T10:45,26.5,74,0.0,0.0,15.4,238,942.9,26,59.53,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,46.23,Moderate,2026-07-16 10:51:20
maharashtra__navi_mumbai__kopripada_vashi_navi_mumbai_mpcb,"Kopripada-Vashi, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,19.090337,73.014232,2026-07-16 05:00:00,2026-07-16 05:38:19,41.0,46.0,11.0,1.0,20.0,22.0,8.0,317.99,Very Poor,CO,True,Valid AQI,317.99,Very Poor,CO,2026-07-16T10:45,29.0,74,0.0,0.0,13.3,222,1008.7,23,63.04,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,37.94,Moderate,2026-07-16 10:51:20
maharashtra__navi_mumbai__mahape_navi_mumbai_mpcb,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,19.1135051,73.008978,2026-07-16 05:00:00,2026-07-16 05:38:19,27.0,59.0,43.0,17.0,47.0,9.0,1.0,481.32,Severe,CO,True,Valid AQI,481.32,Severe,CO,2026-07-16T10:45,29.0,74,0.0,0.0,13.3,222,1008.5,23,63.04,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,53.15,High,2026-07-16 10:51:20
maharashtra__navi_mumbai__nerul_navi_mumbai_mpcb,"Nerul, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,19.008751,73.01662,2026-07-16 05:00:00,2026-07-16 05:38:19,10.0,,9.0,,,,1.0,16.67,Good,PM2.5,True,Valid AQI,16.67,Good,PM2.5,2026-07-16T10:45,28.9,76,0.0,0.0,14.7,223,1008.6,20,60.94,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,9.01,Low,2026-07-16 10:51:20
maharashtra__navi_mumbai__sanpada_navi_mumbai_mpcb,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,19.0575752,73.0151367,2026-07-16 05:00:00,2026-07-16 05:38:19,25.0,37.0,3.0,5.0,4.0,10.0,1.0,124.81,Moderate,CO,True,Valid AQI,124.81,Moderate,CO,2026-07-16T10:45,29.0,74,0.0,0.0,13.3,222,1008.7,23,63.04,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,19.96,Low,2026-07-16 10:51:20
maharashtra__navi_mumbai__sector_2e_kalamboli_navi_mumbai_mpcb,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,19.02579,73.10297,2026-07-16 05:00:00,2026-07-16 05:38:19,20.0,44.0,8.0,5.0,12.0,13.0,6.0,228.26,Poor,CO,True,Valid AQI,228.26,Poor,CO,2026-07-16T10:45,28.9,76,0.0,0.0,14.7,223,1008.8,20,60.94,High trapping,True,Central India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,37.23,Moderate,2026-07-16 10:51:20
maharashtra__navi_mumbai__tondare_taloja_navi_mumbai_mpcb,"Tondare-Taloja, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,19.063,73.1209,2026-07-16 05:00:00,2026-07-16 05:38:19,25.0,64.0,5.0,21.0,14.0,36.0,5.0,256.96,Poor,CO,True,Valid AQI,256.96,Poor,CO,2026-07-16T10:45,28.5,76,0.0,0.0,14.0,222,1008.2,37,63.9,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,32.62,Moderate,2026-07-16 10:51:20
maharashtra__parbhani__masoom_colony_parbhani_mpcb,"Masoom Colony, Parbhani - MPCB",Parbhani,Maharashtra,19.265594,76.761463,2026-07-16 05:00:00,2026-07-16 05:38:19,40.0,58.0,28.0,2.0,12.0,7.0,4.0,228.26,Poor,CO,True,Valid AQI,228.26,Poor,CO,2026-07-16T10:45,30.2,59,0.0,0.0,17.1,287,961.9,63,54.64,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,26.08,Moderate,2026-07-16 10:51:20
maharashtra__pimpri_chinchwad__bhosari_pune_iitm,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,18.640051,73.848956,2026-07-16 05:00:00,2026-07-16 05:38:19,,,,,21.0,8.0,,323.85,Very Poor,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:45,27.4,67,0.0,0.0,14.2,250,944.4,43,60.83,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
maharashtra__pimpri_chinchwad__gavalinagar_pimpri_chinchwad_mpcb,"Gavalinagar, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,18.63673,73.82487,2026-07-16 05:00:00,2026-07-16 05:38:19,20.0,40.0,,1.0,9.0,7.0,,187.47,Moderate,CO,True,Valid AQI,187.47,Moderate,CO,2026-07-16T10:45,27.4,67,0.0,0.0,14.2,250,945.9,43,60.83,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,24.87,Low,2026-07-16 10:51:20
maharashtra__pimpri_chinchwad__park_street_wakad_pimpri_chinchwad_mpcb,"Park Street Wakad, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,18.59051,73.77946,2026-07-16 05:00:00,2026-07-16 05:38:19,17.0,29.0,13.0,,8.0,12.0,,174.94,Moderate,CO,True,Valid AQI,174.94,Moderate,CO,2026-07-16T10:45,27.2,68,0.1,0.0,14.3,249,948.2,41,60.82,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,23.7,Low,2026-07-16 10:51:20
maharashtra__pimpri_chinchwad__savta_mali_nagar_pimpri_chinchwad_iitm,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,Maharashtra,18.614767,73.799516,2026-07-16 05:00:00,2026-07-16 05:38:19,21.0,,18.0,,28.0,11.0,,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:45,27.2,68,0.1,0.0,14.3,249,948.6,41,60.82,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,41.38,Moderate,2026-07-16 10:51:20
maharashtra__pimpri_chinchwad__thergaon_pimpri_chinchwad_mpcb,"Thergaon, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,Maharashtra,18.616318,73.765797,2026-07-16 05:00:00,2026-07-16 05:38:19,52.0,74.0,7.0,1.0,20.0,10.0,5.0,317.99,Very Poor,CO,True,Valid AQI,317.99,Very Poor,CO,2026-07-16T10:45,27.2,68,0.1,0.0,14.3,249,946.9,41,60.82,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,37.02,Moderate,2026-07-16 10:51:20
maharashtra__pimpri_chinchwad__transport_nagar_nigdi_pune_iitm,"Transport Nagar-Nigdi, Pune - IITM",Pimpri-Chinchwad,Maharashtra,18.664282,73.763966,2026-07-16 05:00:00,2026-07-16 05:38:19,22.0,48.0,18.0,,39.0,9.0,,431.51,Severe,CO,True,Valid AQI,431.51,Severe,CO,2026-07-16T10:45,27.1,70,0.1,0.1,14.5,247,941.9,47,55.54,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,45.38,Moderate,2026-07-16 10:51:20
maharashtra__pune__dhankawadi_pune_iitm,"Dhankawadi, Pune - IITM",Pune,Maharashtra,18.459883,73.852193,2026-07-16 05:00:00,2026-07-16 05:38:19,29.0,58.0,23.0,,79.0,2.0,,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,26.3,72,0.0,0.0,14.1,248,938.4,25,61.05,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,74.8,High,2026-07-16 10:51:20
maharashtra__pune__mhada_colony_pune_iitm,"Mhada Colony, Pune - IITM",Pune,Maharashtra,18.57304,73.927715,2026-07-16 05:00:00,2026-07-16 05:38:19,42.0,73.0,36.0,,44.0,10.0,,462.64,Severe,CO,True,Valid AQI,462.64,Severe,CO,2026-07-16T10:45,28.1,65,0.0,0.0,14.1,253,946.2,29,58.88,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,70.41,High,2026-07-16 10:51:20
maharashtra__pune__panchawati_pashan_pune_iitm,"Panchawati_Pashan, Pune - IITM",Pune,Maharashtra,18.536457,73.805454,2026-07-16 05:00:00,2026-07-16 05:38:19,28.0,54.0,9.0,,68.0,2.0,,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,27.2,70,0.0,0.0,14.9,248,945.7,42,60.57,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,74.6,High,2026-07-16 10:51:20
maharashtra__pune__revenue_colony_shivajinagar_pune_iitm,"Revenue Colony-Shivajinagar, Pune - IITM",Pune,Maharashtra,18.530085,73.849598,2026-07-16 05:00:00,2026-07-16 05:38:19,28.0,34.0,,19.0,17.0,13.0,,300.0,Poor,CO,True,Valid AQI,300.0,Poor,CO,2026-07-16T10:45,27.4,67,0.0,0.0,13.7,252,948.7,30,60.44,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,55.92,High,2026-07-16 10:51:20
