station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,PM2.5_sub_index,PM10_sub_index,NO2_sub_index,SO2_sub_index,CO_sub_index,O3_sub_index,NH3_sub_index,aqi,dominant_pollutant,aqi_category,snapshot_fetch_time,station_id,valid_pollutant_count,has_particulate,aqi_is_valid,aqi_quality_flag,reported_aqi,reported_aqi_category,reported_dominant_pollutant
"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,26.843698,75.766894,2026-07-16 05:00:00,55.0,136.0,17.0,3.0,30.0,37.0,7.0,91.55,124.26,21.25,3.75,376.57,37.0,1.75,376.57,CO,Very Poor,2026-07-16 05:38:19,rajasthan__jaipur__mansarovar_sector_12_jaipur_rspcb,7,True,True,Valid AQI,376.57,Very Poor,CO
"Police Commissionerate, Jaipur - RSPCB",Jaipur,Rajasthan,26.9164092,75.7994901,2026-07-16 05:00:00,95.0,106.0,52.0,19.0,43.0,28.0,10.0,214.66,104.32,64.82,23.75,456.42,28.0,2.5,456.42,CO,Severe,2026-07-16 05:38:19,rajasthan__jaipur__police_commissionerate_jaipur_rspcb,7,True,True,Valid AQI,456.42,Severe,CO
"RIICO Sitapura, Jaipur - RSPCB",Jaipur,Rajasthan,26.786682,75.827928,2026-07-16 05:00:00,232.0,134.0,30.0,8.0,35.0,25.0,2.0,386.19,122.93,37.5,10.0,406.6,25.0,0.5,406.6,CO,Severe,2026-07-16 05:38:19,rajasthan__jaipur__riico_sitapura_jaipur_rspcb,7,True,True,Valid AQI,406.6,Severe,CO
"Sector-2 Murlipura, Jaipur - RSPCB",Jaipur,Rajasthan,26.960669,75.771817,2026-07-16 05:00:00,70.0,139.0,23.0,3.0,53.0,36.0,5.0,131.72,126.25,28.75,3.75,500.0,36.0,1.25,500.0,CO,Severe,2026-07-16 05:38:19,rajasthan__jaipur__sector_2_murlipura_jaipur_rspcb,7,True,True,Valid AQI,500.0,Severe,CO
"Shastri Nagar, Jaipur - RSPCB",Jaipur,Rajasthan,26.9502929,75.730943,2026-07-16 05:00:00,97.0,117.0,26.0,20.0,39.0,37.0,9.0,221.48,111.63,32.5,25.0,431.51,37.0,2.25,431.51,CO,Severe,2026-07-16 05:38:19,rajasthan__jaipur__shastri_nagar_jaipur_rspcb,7,True,True,Valid AQI,431.51,Severe,CO
"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,Rajasthan,26.912329,70.909168,2026-07-16 05:00:00,43.0,127.0,11.0,2.0,12.0,26.0,15.0,71.28,118.28,13.75,2.5,228.26,26.0,3.75,228.26,CO,Poor,2026-07-16 05:38:19,rajasthan__jaisalmer__sadar_bazar_jaisalmer_rspcb,7,True,True,Valid AQI,228.26,Poor,CO
"Mudtra Sili, Jalore - RSPCB",Jalore,Rajasthan,25.344694,72.626208,2026-07-16 05:00:00,36.0,85.0,11.0,2.0,14.0,36.0,3.0,59.45,85.0,13.75,2.5,256.96,36.0,0.75,256.96,CO,Poor,2026-07-16 05:38:19,rajasthan__jalore__mudtra_sili_jalore_rspcb,7,True,True,Valid AQI,256.96,Poor,CO
"Rajlaxmi Nagar, Jhalawar - RSPCB",Jhalawar,Rajasthan,24.588397,76.172782,2026-07-16 05:00:00,39.0,74.0,29.0,9.0,40.0,38.0,4.0,64.52,74.0,36.25,11.25,437.74,38.0,1.0,437.74,CO,Severe,2026-07-16 05:38:19,rajasthan__jhalawar__rajlaxmi_nagar_jhalawar_rspcb,7,True,True,Valid AQI,437.74,Severe,CO
"Indra Nagar, Jhunjhunu - RSPCB",Jhunjhunu,Rajasthan,28.108988,75.386577,2026-07-16 05:00:00,58.0,131.0,6.0,3.0,10.0,33.0,7.0,96.62,120.93,7.5,3.75,200.0,33.0,1.75,200.0,CO,Moderate,2026-07-16 05:38:19,rajasthan__jhunjhunu__indra_nagar_jhunjhunu_rspcb,7,True,True,Valid AQI,200.0,Moderate,CO
"Collectorate, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.268249,73.0193853,2026-07-16 05:00:00,49.0,81.0,17.0,5.0,43.0,19.0,4.0,81.41,81.0,21.25,6.25,456.42,19.0,1.0,456.42,CO,Severe,2026-07-16 05:38:19,rajasthan__jodhpur__collectorate_jodhpur_rspcb,7,True,True,Valid AQI,456.42,Severe,CO
"Digari Kalan, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.29581,73.082283,2026-07-16 05:00:00,33.0,76.0,22.0,2.0,12.0,42.0,6.0,54.38,76.0,27.5,2.5,228.26,42.0,1.5,228.26,CO,Poor,2026-07-16 05:38:19,rajasthan__jodhpur__digari_kalan_jodhpur_rspcb,7,True,True,Valid AQI,228.26,Poor,CO
"Jhalamand, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.215415,73.070156,2026-07-16 05:00:00,34.0,70.0,6.0,4.0,9.0,30.0,5.0,56.07,70.0,7.5,5.0,187.47,30.0,1.25,187.47,CO,Moderate,2026-07-16 05:38:19,rajasthan__jodhpur__jhalamand_jodhpur_rspcb,7,True,True,Valid AQI,187.47,Moderate,CO
"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.358805,73.047444,2026-07-16 05:00:00,38.0,89.0,5.0,3.0,14.0,47.0,,62.83,89.0,6.25,3.75,256.96,47.0,,256.96,CO,Poor,2026-07-16 05:38:19,rajasthan__jodhpur__mandor_jodhpur_rspcb,6,True,True,Valid AQI,256.96,Poor,CO
"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,Rajasthan,26.253384,72.976571,2026-07-16 05:00:00,,,5.0,2.0,12.0,23.0,,,,6.25,2.5,228.26,23.0,,228.26,CO,Poor,2026-07-16 05:38:19,rajasthan__jodhpur__samrat_ashok_udhyan_jodhpur_rspcb,4,False,False,Insufficient pollutants,,Unknown,
"Satyawati Vihar, Karauli - RSPCB",Karauli,Rajasthan,26.506177,77.025989,2026-07-16 05:00:00,82.0,83.0,47.0,8.0,18.0,16.0,9.0,172.69,83.0,58.54,10.0,306.27,16.0,2.25,306.27,CO,Very Poor,2026-07-16 05:38:19,rajasthan__karauli__satyawati_vihar_karauli_rspcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"New Anaj Mandi, Khairthal - RSPCB",Khairthal,Rajasthan,27.8015617,76.6365217,2026-07-16 05:00:00,94.0,122.0,6.0,4.0,18.0,18.0,3.0,211.24,114.95,7.5,5.0,306.27,18.0,0.75,306.27,CO,Very Poor,2026-07-16 05:38:19,rajasthan__khairthal__new_anaj_mandi_khairthal_rspcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"Dhanmandi, Kota - RSPCB",Kota,Rajasthan,25.16409,75.858137,2026-07-16 05:00:00,38.0,72.0,27.0,8.0,35.0,17.0,2.0,62.83,72.0,33.75,10.0,406.6,17.0,0.5,406.6,CO,Severe,2026-07-16 05:38:19,rajasthan__kota__dhanmandi_kota_rspcb,7,True,True,Valid AQI,406.6,Severe,CO
"Nayapura, Kota - RSPCB",Kota,Rajasthan,25.196024,75.855668,2026-07-16 05:00:00,39.0,100.0,18.0,12.0,11.0,43.0,4.0,64.52,100.0,22.5,15.0,213.91,43.0,1.0,213.91,CO,Poor,2026-07-16 05:38:19,rajasthan__kota__nayapura_kota_rspcb,7,True,True,Valid AQI,213.91,Poor,CO
"Shrinath Puram, Kota - RSPCB",Kota,Rajasthan,25.14389,75.821256,2026-07-16 05:00:00,68.0,72.0,18.0,8.0,24.0,10.0,5.0,124.9,72.0,22.5,10.0,341.42,10.0,1.25,341.42,CO,Very Poor,2026-07-16 05:38:19,rajasthan__kota__shrinath_puram_kota_rspcb,7,True,True,Valid AQI,341.42,Very Poor,CO
"Karni Colony, Nagaur - RSPCB",Nagaur,Rajasthan,27.213494,73.734444,2026-07-16 05:00:00,39.0,93.0,8.0,6.0,18.0,21.0,3.0,64.52,93.0,10.0,7.5,306.27,21.0,0.75,306.27,CO,Very Poor,2026-07-16 05:38:19,rajasthan__nagaur__karni_colony_nagaur_rspcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"Indira Colony Vistar, Pali - RSPCB",Pali,Rajasthan,25.771061,73.340227,2026-07-16 05:00:00,160.0,118.0,24.0,11.0,29.0,29.0,6.0,330.93,112.3,30.0,13.75,370.71,29.0,1.5,370.71,CO,Very Poor,2026-07-16 05:38:19,rajasthan__pali__indira_colony_vistar_pali_rspcb,7,True,True,Valid AQI,370.71,Very Poor,CO
"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,Rajasthan,24.041198,74.780702,2026-07-16 05:00:00,31.0,67.0,10.0,1.0,17.0,41.0,4.0,51.0,67.0,12.5,1.25,300.0,41.0,1.0,300.0,CO,Poor,2026-07-16 05:38:19,rajasthan__pratapgarh__pragati_nagar_pratapgarh_rspcb,7,True,True,Valid AQI,300.0,Poor,CO
"Dhoinda, Rajsamand - RSPCB",Rajsamand,Rajasthan,25.03636,73.883502,2026-07-16 05:00:00,38.0,83.0,6.0,4.0,31.0,46.0,8.0,62.83,83.0,7.5,5.0,382.43,46.0,2.0,382.43,CO,Very Poor,2026-07-16 05:38:19,rajasthan__rajsamand__dhoinda_rajsamand_rspcb,7,True,True,Valid AQI,382.43,Very Poor,CO
"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,Rajasthan,26.031443,76.359327,2026-07-16 05:00:00,39.0,116.0,17.0,5.0,16.0,55.0,4.0,64.52,110.97,21.25,6.25,285.65,55.0,1.0,285.65,CO,Poor,2026-07-16 05:38:19,rajasthan__sawai_madhopur__sahu_nagar_sawai_madhopur_rspcb,7,True,True,Valid AQI,285.65,Poor,CO
"Radhakishan Pura, Sikar - RSPCB",Sikar,Rajasthan,27.608912,75.153302,2026-07-16 05:00:00,52.0,108.0,10.0,3.0,13.0,33.0,6.0,86.48,105.65,12.5,3.75,242.61,33.0,1.5,242.61,CO,Poor,2026-07-16 05:38:19,rajasthan__sikar__radhakishan_pura_sikar_rspcb,7,True,True,Valid AQI,242.61,Poor,CO
"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,Rajasthan,29.931624,73.864511,2026-07-16 05:00:00,50.0,81.0,67.0,4.0,18.0,68.0,19.0,83.1,81.0,83.67,5.0,306.27,68.0,4.75,306.27,CO,Very Poor,2026-07-16 05:38:19,rajasthan__sri_ganganagar__old_city_sri_ganganagar_rspcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"Shastri Nagar, Tonk - RSPCB",Tonk,Rajasthan,26.159933,75.780517,2026-07-16 05:00:00,64.0,133.0,2.0,2.0,32.0,43.0,4.0,111.24,122.26,2.5,2.5,388.28,43.0,1.0,388.28,CO,Very Poor,2026-07-16 05:38:19,rajasthan__tonk__shastri_nagar_tonk_rspcb,7,True,True,Valid AQI,388.28,Very Poor,CO
"Ashok Nagar, Udaipur - RSPCB",Udaipur,Rajasthan,24.5886166,73.6321397,2026-07-16 05:00:00,71.0,108.0,15.0,9.0,34.0,4.0,4.0,135.14,105.65,18.75,11.25,400.0,4.0,1.0,400.0,CO,Very Poor,2026-07-16 05:38:19,rajasthan__udaipur__ashok_nagar_udaipur_rspcb,7,True,True,Valid AQI,400.0,Very Poor,CO
"Zero Point GICI, Gangtok - SSPCB",Gangtok,Sikkim,27.33853,88.614099,2026-07-16 05:00:00,16.0,12.0,8.0,1.0,4.0,1.0,1.0,26.67,12.0,10.0,1.25,124.81,1.0,0.25,124.81,CO,Moderate,2026-07-16 05:38:19,sikkim__gangtok__zero_point_gici_gangtok_sspcb,7,True,True,Valid AQI,124.81,Moderate,CO
"Arumbakkam, Chennai - TNPCB",Chennai,Tamil Nadu,13.0664,80.2112,2026-07-16 05:00:00,47.0,99.0,19.0,4.0,,,4.0,78.03,99.0,23.75,5.0,,,1.0,99.0,PM10,Satisfactory,2026-07-16 05:38:19,tamil_nadu__chennai__arumbakkam_chennai_tnpcb,5,True,True,Valid AQI,99.0,Satisfactory,PM10
"Kodungaiyur, Chennai - TNPCB",Chennai,Tamil Nadu,13.1278,80.2642,2026-07-16 05:00:00,65.0,80.0,13.0,6.0,31.0,30.0,4.0,114.66,80.0,16.25,7.5,382.43,30.0,1.0,382.43,CO,Very Poor,2026-07-16 05:38:19,tamil_nadu__chennai__kodungaiyur_chennai_tnpcb,7,True,True,Valid AQI,382.43,Very Poor,CO
"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,13.1662,80.2584,2026-07-16 05:00:00,45.0,66.0,15.0,13.0,46.0,283.0,2.0,74.66,66.0,18.75,16.25,475.09,314.59,0.5,475.09,CO,Severe,2026-07-16 05:38:19,tamil_nadu__chennai__manali_village_chennai_tnpcb,7,True,True,Valid AQI,475.09,Severe,CO
"Perungudi, Chennai - TNPCB",Chennai,Tamil Nadu,12.9533,80.2357,2026-07-16 05:00:00,61.0,187.0,6.0,5.0,32.0,2.0,0.0,101.0,158.14,7.5,6.25,388.28,2.0,0.0,388.28,CO,Very Poor,2026-07-16 05:38:19,tamil_nadu__chennai__perungudi_chennai_tnpcb,7,True,True,Valid AQI,388.28,Very Poor,CO
"Royapuram, Chennai - TNPCB",Chennai,Tamil Nadu,13.1036,80.2909,2026-07-16 05:00:00,40.0,53.0,14.0,5.0,53.0,31.0,4.0,66.21,53.0,17.5,6.25,500.0,31.0,1.0,500.0,CO,Severe,2026-07-16 05:38:19,tamil_nadu__chennai__royapuram_chennai_tnpcb,7,True,True,Valid AQI,500.0,Severe,CO
"Velachery Res. Area, Chennai - CPCB",Chennai,Tamil Nadu,13.0052189,80.2398125,2026-07-16 05:00:00,74.0,113.0,11.0,6.0,,9.0,3.0,145.38,108.97,13.75,7.5,,9.0,0.75,145.38,PM2.5,Moderate,2026-07-16 05:38:19,tamil_nadu__chennai__velachery_res_area_chennai_cpcb,6,True,True,Valid AQI,145.38,Moderate,PM2.5
"SIDCO Kurichi, Coimbatore - TNPCB",Coimbatore,Tamil Nadu,10.942451,76.978996,2026-07-16 05:00:00,43.0,34.0,23.0,26.0,9.0,20.0,1.0,71.28,34.0,28.75,32.5,187.47,20.0,0.25,187.47,CO,Moderate,2026-07-16 05:38:19,tamil_nadu__coimbatore__sidco_kurichi_coimbatore_tnpcb,7,True,True,Valid AQI,187.47,Moderate,CO
"Kudikadu, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,11.6829898,79.7532099,2026-07-16 05:00:00,,,,,,9.0,,,,,,,9.0,,9.0,O3,Good,2026-07-16 05:38:19,tamil_nadu__cuddalore__kudikadu_cuddalore_tnpcb,1,False,False,Insufficient pollutants,,Unknown,
"Semmandalam, Cuddalore - TNPCB",Cuddalore,Tamil Nadu,11.7637683,79.7499835,2026-07-16 05:00:00,,59.0,,,,2.0,6.0,,59.0,,,,2.0,1.5,59.0,PM10,Satisfactory,2026-07-16 05:38:19,tamil_nadu__cuddalore__semmandalam_cuddalore_tnpcb,3,True,True,Valid AQI,59.0,Satisfactory,PM10
"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",Gummidipoondi,Tamil Nadu,13.4127,80.1081,2026-07-16 05:00:00,108.0,119.0,20.0,20.0,,,1.0,259.03,112.96,25.0,25.0,,,0.25,259.03,PM2.5,Poor,2026-07-16 05:38:19,tamil_nadu__gummidipoondi__anthoni_pillai_nagar_gummidipoondi_tnpcb,5,True,True,Valid AQI,259.03,Poor,PM2.5
"Uchapatti, Madurai - TNPCB",Madurai,Tamil Nadu,9.865935,78.022669,2026-07-16 05:00:00,,,,56.0,46.0,1.0,9.0,,,,69.85,475.09,1.0,2.25,475.09,CO,Severe,2026-07-16 05:38:19,tamil_nadu__madurai__uchapatti_madurai_tnpcb,4,False,False,Insufficient pollutants,,Unknown,
"Meelavittan, Thoothukudi - TNPCB",Thoothukudi,Tamil Nadu,8.816428,78.099039,2026-07-16 05:00:00,,80.0,18.0,12.0,30.0,30.0,,,80.0,22.5,15.0,376.57,30.0,,376.57,CO,Very Poor,2026-07-16 05:38:19,tamil_nadu__thoothukudi__meelavittan_thoothukudi_tnpcb,5,True,True,Valid AQI,376.57,Very Poor,CO
"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,17.460103,78.334361,2026-07-16 05:00:00,21.0,23.0,24.0,8.0,2.0,10.0,4.0,35.0,23.0,30.0,10.0,100.0,10.0,1.0,100.0,CO,Satisfactory,2026-07-16 05:38:19,telangana__hyderabad__central_university_hyderabad_tspcb,7,True,True,Valid AQI,100.0,Satisfactory,CO
"ECIL Kapra, Hyderabad - TSPCB",Hyderabad,Telangana,17.470431,78.566959,2026-07-16 05:00:00,42.0,57.0,6.0,17.0,15.0,20.0,2.0,69.59,57.0,7.5,21.25,271.3,20.0,0.5,271.3,CO,Poor,2026-07-16 05:38:19,telangana__hyderabad__ecil_kapra_hyderabad_tspcb,7,True,True,Valid AQI,271.3,Poor,CO
"ICRISAT Patancheru, Hyderabad - TSPCB",Hyderabad,Telangana,17.5184,78.278777,2026-07-16 05:00:00,33.0,67.0,13.0,9.0,34.0,21.0,2.0,54.38,67.0,16.25,11.25,400.0,21.0,0.5,400.0,CO,Very Poor,2026-07-16 05:38:19,telangana__hyderabad__icrisat_patancheru_hyderabad_tspcb,7,True,True,Valid AQI,400.0,Very Poor,CO
"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,17.5316895,78.218939,2026-07-16 05:00:00,32.0,53.0,30.0,14.0,7.0,19.0,2.0,52.69,53.0,37.5,17.5,162.41,19.0,0.5,162.41,CO,Moderate,2026-07-16 05:38:19,telangana__hyderabad__ida_pashamylaram_hyderabad_tspcb,7,True,True,Valid AQI,162.41,Moderate,CO
"Kokapet, Hyderabad - TSPCB",Hyderabad,Telangana,17.393559,78.339194,2026-07-16 05:00:00,47.0,60.0,13.0,9.0,23.0,17.0,3.0,78.03,60.0,16.25,11.25,335.56,17.0,0.75,335.56,CO,Very Poor,2026-07-16 05:38:19,telangana__hyderabad__kokapet_hyderabad_tspcb,7,True,True,Valid AQI,335.56,Very Poor,CO
"Kompally Municipal Office, Hyderabad - TSPCB",Hyderabad,Telangana,17.544899,78.486949,2026-07-16 05:00:00,38.0,57.0,13.0,9.0,13.0,12.0,3.0,62.83,57.0,16.25,11.25,242.61,12.0,0.75,242.61,CO,Poor,2026-07-16 05:38:19,telangana__hyderabad__kompally_municipal_office_hyderabad_tspcb,7,True,True,Valid AQI,242.61,Poor,CO
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",Hyderabad,Telangana,17.429398,78.569354,2026-07-16 05:00:00,41.0,65.0,13.0,12.0,22.0,16.0,6.0,67.9,65.0,16.25,15.0,329.7,16.0,1.5,329.7,CO,Very Poor,2026-07-16 05:38:19,telangana__hyderabad__nacharam_tsiic_iala_hyderabad_tspcb,7,True,True,Valid AQI,329.7,Very Poor,CO
"New Malakpet, Hyderabad - TSPCB",Hyderabad,Telangana,17.37206,78.50864,2026-07-16 05:00:00,40.0,57.0,16.0,11.0,24.0,15.0,3.0,66.21,57.0,20.0,13.75,341.42,15.0,0.75,341.42,CO,Very Poor,2026-07-16 05:38:19,telangana__hyderabad__new_malakpet_hyderabad_tspcb,7,True,True,Valid AQI,341.42,Very Poor,CO
"Ramachandrapuram, Hyderabad - TSPCB",Hyderabad,Telangana,17.528544,78.286195,2026-07-16 05:00:00,44.0,76.0,12.0,16.0,18.0,29.0,3.0,72.97,76.0,15.0,20.0,306.27,29.0,0.75,306.27,CO,Very Poor,2026-07-16 05:38:19,telangana__hyderabad__ramachandrapuram_hyderabad_tspcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"Sanathnagar, Hyderabad - TSPCB",Hyderabad,Telangana,17.4559458,78.4332152,2026-07-16 05:00:00,25.0,,36.0,9.0,39.0,22.0,,41.67,,45.0,11.25,431.51,22.0,,431.51,CO,Severe,2026-07-16 05:38:19,telangana__hyderabad__sanathnagar_hyderabad_tspcb,5,True,True,Valid AQI,431.51,Severe,CO
"Somajiguda, Hyderabad - TSPCB",Hyderabad,Telangana,17.417094,78.457437,2026-07-16 05:00:00,49.0,56.0,16.0,10.0,17.0,18.0,4.0,81.41,56.0,20.0,12.5,300.0,18.0,1.0,300.0,CO,Poor,2026-07-16 05:38:19,telangana__hyderabad__somajiguda_hyderabad_tspcb,7,True,True,Valid AQI,300.0,Poor,CO
"Zoo Park, Hyderabad - TSPCB",Hyderabad,Telangana,17.349694,78.451437,2026-07-16 05:00:00,37.0,38.0,9.0,7.0,33.0,4.0,2.0,61.14,38.0,11.25,8.75,394.14,4.0,0.5,394.14,CO,Very Poor,2026-07-16 05:38:19,telangana__hyderabad__zoo_park_hyderabad_tspcb,7,True,True,Valid AQI,394.14,Very Poor,CO
"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,23.8175497,91.2726974,2026-07-16 05:00:00,51.0,81.0,19.0,9.0,24.0,13.0,0.0,84.79,81.0,23.75,11.25,341.42,13.0,0.0,341.42,CO,Very Poor,2026-07-16 05:38:19,tripura__agartala__bardowali_agartala_tripura_spcb,7,True,True,Valid AQI,341.42,Very Poor,CO
"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,27.23711,78.01936,2026-07-16 05:00:00,106.0,81.0,30.0,18.0,22.0,5.0,1.0,252.21,81.0,37.5,22.5,329.7,5.0,0.25,329.7,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__agra__manoharpur_agra_uppcb,7,True,True,Valid AQI,329.7,Very Poor,CO
"Rohta, Agra - UPPCB",Agra,Uttar Pradesh,27.106972,78.000111,2026-07-16 05:00:00,37.0,137.0,15.0,13.0,22.0,12.0,5.0,61.14,124.92,18.75,16.25,329.7,12.0,1.25,329.7,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__agra__rohta_agra_uppcb,7,True,True,Valid AQI,329.7,Very Poor,CO
"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,27.19865833,78.00598056,2026-07-16 05:00:00,58.0,89.0,4.0,2.0,24.0,2.0,,96.62,89.0,5.0,2.5,341.42,2.0,,341.42,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__agra__sanjay_palace_agra_uppcb,6,True,True,Valid AQI,341.42,Very Poor,CO
"Sector-3B Avas Vikas Colony, Agra - UPPCB",Agra,Uttar Pradesh,27.19412,77.96237,2026-07-16 05:00:00,63.0,88.0,35.0,21.0,17.0,14.0,10.0,107.83,88.0,43.75,26.25,300.0,14.0,2.5,300.0,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__agra__sector_3b_avas_vikas_colony_agra_uppcb,7,True,True,Valid AQI,300.0,Poor,CO
"Shahjahan Garden, Agra - UPPCB",Agra,Uttar Pradesh,27.169338,78.03582,2026-07-16 05:00:00,70.0,58.0,31.0,90.0,21.0,5.0,1.0,131.72,58.0,38.75,103.98,323.85,5.0,0.25,323.85,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__agra__shahjahan_garden_agra_uppcb,7,True,True,Valid AQI,323.85,Very Poor,CO
"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,27.19862,77.92066,2026-07-16 05:00:00,45.0,,26.0,11.0,14.0,34.0,3.0,74.66,,32.5,13.75,256.96,34.0,0.75,256.96,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__agra__shastripuram_agra_uppcb,6,True,True,Valid AQI,256.96,Poor,CO
"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,28.964949,77.278761,2026-07-16 05:00:00,51.0,108.0,20.0,6.0,14.0,17.0,2.0,84.79,105.65,25.0,7.5,256.96,17.0,0.5,256.96,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__baghpat__sardar_patel_inter_college_baghpat_uppcb,7,True,True,Valid AQI,256.96,Poor,CO
"Civil Lines, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.359581,79.414455,2026-07-16 05:00:00,43.0,41.0,8.0,76.0,33.0,44.0,4.0,71.28,41.0,10.0,94.97,394.14,44.0,1.0,394.14,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__bareilly__civil_lines_bareilly_uppcb,7,True,True,Valid AQI,394.14,Very Poor,CO
"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.38910936,79.42963708,2026-07-16 05:00:00,20.0,48.0,9.0,9.0,8.0,,1.0,33.33,48.0,11.25,11.25,174.94,,0.25,174.94,CO,Moderate,2026-07-16 05:38:19,uttar_pradesh__bareilly__rajendra_nagar_bareilly_uppcb,6,True,True,Valid AQI,174.94,Moderate,CO
"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,Uttar Pradesh,28.406963,77.849831,2026-07-16 05:00:00,53.0,141.0,16.0,,32.0,15.0,6.0,88.17,127.58,20.0,,388.28,15.0,1.5,388.28,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__bulandshahr__yamunapuram_bulandshahr_uppcb,6,True,True,Valid AQI,388.28,Very Poor,CO
"Nagla Bhau, Firozabad - UPPCB",Firozabad,Uttar Pradesh,27.168897,78.37696,2026-07-16 05:00:00,51.0,73.0,17.0,36.0,21.0,9.0,2.0,84.79,73.0,21.25,45.0,323.85,9.0,0.5,323.85,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__firozabad__nagla_bhau_firozabad_uppcb,7,True,True,Valid AQI,323.85,Very Poor,CO
"Vibhab Nagar, Firozabad - UPPCB",Firozabad,Uttar Pradesh,27.1594,78.3953,2026-07-16 05:00:00,25.0,36.0,15.0,7.0,37.0,1.0,7.0,41.67,36.0,18.75,8.75,419.06,1.0,1.75,419.06,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__firozabad__vibhab_nagar_firozabad_uppcb,7,True,True,Valid AQI,419.06,Severe,CO
"Govindpuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.694528,77.494705,2026-07-16 05:00:00,52.0,91.0,17.0,5.0,42.0,7.0,4.0,86.48,91.0,21.25,6.25,450.19,7.0,1.0,450.19,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__ghaziabad__govindpuram_ghaziabad_uppcb,7,True,True,Valid AQI,450.19,Severe,CO
"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.646233,77.358075,2026-07-16 05:00:00,73.0,173.0,38.0,17.0,46.0,17.0,10.0,141.97,148.84,47.5,21.25,475.09,17.0,2.5,475.09,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__ghaziabad__indirapuram_ghaziabad_uppcb,7,True,True,Valid AQI,475.09,Severe,CO
"Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.757294,77.278792,2026-07-16 05:00:00,76.0,207.0,37.0,21.0,43.0,18.0,5.0,152.21,171.43,46.25,26.25,456.42,18.0,1.25,456.42,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__ghaziabad__loni_ghaziabad_uppcb,7,True,True,Valid AQI,456.42,Severe,CO
"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.685382,77.453839,2026-07-16 05:00:00,79.0,185.0,47.0,15.0,34.0,10.0,15.0,162.45,156.81,58.54,18.75,400.0,10.0,3.75,400.0,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__ghaziabad__sanjay_nagar_ghaziabad_uppcb,7,True,True,Valid AQI,400.0,Very Poor,CO
"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.6603346,77.3572563,2026-07-16 05:00:00,95.0,175.0,32.0,12.0,68.0,18.0,5.0,214.66,150.17,40.0,15.0,500.0,18.0,1.25,500.0,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__ghaziabad__vasundhara_ghaziabad_uppcb,7,True,True,Valid AQI,500.0,Severe,CO
